type,title,release_year,duration,listed_in,description
Movie,Underplayed,2021,90 min,Documentary,"Filmed over the summer festival season, Underplayed presents a portrait of the current status of the gender, ethnic, and sexuality equality issues in dance music. Seen through the lens of the female pioneers, next-generation artists and industry leaders who are championing the change, and inspiring a more diverse pool of role models for future generations."
Movie,Under the Boardwalk: The Monopoly Story,2011,88 min,Documentary,"""Under the Boardwalk"" looks into how the classic board game of Monopoly has become a worldwide cultural phenomenon, people who collect anything and everything Monopoly, and follows the colorful players who come together to compete for the coveted title of Monopoly World Champion."
Movie,Uncle Tom,2020,107 min,Documentary,The film explores the personal journeys of America's most misunderstood political and cultural groups: The American Black Conservative.Uncle Tom examines self-empowerment and rejecting the victim narrative and shows us a different perspective of American History.
Movie,UFOTV Presents The Occult Extraterrestrial War - America's Secret Space Fleet,2017,38 min,Documentary,Since 2015 Navy Engineer William Tompkins has become a Military Industrial Complex Whistle-blower about his involvement in the design of America's first Space Fleet while working in secret and isolation. Earth has been an extraterrestrial battleground for thousands of years according to Topkins. Get all of the details in this fact-filled movie from EBE Award Winning Director - Jim Nichols.
Movie,TV in Black: The First Fifty Years,2004,91 min,Documentary,"The black image on television changed American culture. This two-hour program includes rare footage, memorabilia, photographs and exclusive interviews from the actors, writers, and producers whose personal journeys shaped television history."
Movie,Truly Texas Mexican,2021,87 min,Documentary,"Over time and during conquest, ""comida casera,"" home cooking of Texas Mexican families sustained indigenous identity and memory. Cooking deer, cactus and tortillas, women led the cultural resistance against colonization. This road movie weaves through Texas cities, names the racism that erased Native American history. It celebrates a new type of encounter, one with a table where All are welcome."
Movie,Transmilitary,2019,93 min,Documentary,"At a time when transgender people are banned from serving in the U.S. military, four transgender troops risking discharge fight to attain the freedom they so fiercely protect. 2018 SXSW Audience Award Winner, Best Documentary."
Movie,Toxification,2019,65 min,Documentary,"Farmers put food on our plates, but the profession is a challenging one. In the state of Punjab in India, farmer suicide is one of the biggest social issues along with an overwhelming drug problem and lack of resources; it seems as if there is no hope. On the sidelines though, a sustainable organic movement grows, with the hope of a future where farmers can once again be masters of their land."
Movie,Tough Guy: The Bob Probert Story,2019,93 min,Documentary,"An intimate portrait of legendary NHL tough guy Bob Probert told through exclusive interviews with his family, friends, teammates and rivals, featuring game footage, news reports, and never before seen home movies."
Movie,Top Secret Rosies: The Female Computers of WWII,2010,57 min,Documentary,"From PBS - In 1942 soon after the Japanese attack on Pearl Harbor, a secret military program was launched to recruit female mathematicians who would become human 'computers' for the US military. Top Secret 'Rosies': The Female 'Computers' of WWII shares a story of the women and technology that helped win a war and usher in the modern computer age."
Movie,Titanic The Shocking Truth,2012,52 min,Documentary,"Everyone knows the Titanic struck an iceberg and sank on her maiden voyage. However, this film provides evidence that it was not the Titanic that sank, but Titanic was switched for its sister ship the Olympic. The Olympic was damaged badly when it struck the warship the HMS Hawke. The Olympic's damage was so serious it could not pass inspection. What transpired was an insurance fraud."
Movie,Thunder Run on Baghdad,2013,132 min,Documentary,"In these previously unaired images, we discover US military operations from the inside, but also - and more importantly - scenes of splendor of a dictatorship caught up in lies and unprepared for war. Iraqi soldiers, civilians, future insurgents, and journalists retrace the critical year of the invasion, along with members of the US military and reporters who were present during the intervention."
Movie,Thomas Sowell: Common Sense in a Senseless World,2021,57 min,Documentary,"Thomas Sowell: Common Sense in a Senseless World traces a life journey that started with an introduction to the Harlem Library and culminated at the esteemed Hoover Institution. The story of one of this era's greatest authors on race, history, and economics is told by The Wall Street Journal's Jason Riley."
Movie,Third Eye Spies,2019,115 min,Documentary,"For more than 20 years the CIA studied psychic abilities for use in their top-secret spy program. With previously classified details about ESP now finally coming to light, there can be no more secrets."
Movie,The World's Most Beautiful Beaches,2012,60 min,Documentary,"A soothing video postcard with no narration-simply the natural sounds and video in HD. Scenes include, Eternity Beach Oahu, Asilomar Beach California, Trunk Bay St. John, San Jose del Cabo Mexico, Del Norte Coast Beach California, Cinnamon Beach St. John Vidigal Beach Rio de Janeiro, Sea of Cortez Mexico, Tunnels Beach Kauai and Beach Cabanas Cabo San Lucas Mexico."
Movie,The Woman Who Wasn't There,2012,65 min,Documentary,"Tania Head's jaw-dropping tale of escape from the south tower was the most astounding: the unimaginable hell she witnessed, the injuries she suffered, and the tragic loss of her fiancé, Dave, in the north tower. She rose to national prominence when she became President of the World Trade Center Survivors' Network."
Movie,The Wild Horse Redemption,2007,91 min,Documentary,"At a prison in the high desert foothills of the Colorado Rocky Mountains, hardened criminals are taught the training methods of ""horse whisperers"" and given 90 days to tame wild mustangs taken from the herd that roams government lands. Failure means one more defeat for the inmate; success could save both lives."
Movie,The Who - Sensation The Story Of Tommy,2014,80 min,Documentary,"This fascinating film, made with the total co-operation of the band, tells how The Who struggled to create the first Rock Opera, Tommy, and how its success changed their lives."
Movie,The Wereth Eleven,2011,61 min,Documentary,"During World War II, 1.2 million African-Americans served in America's Armed Forces. Fully 125,000 served overseas. 708 were killed. Among these were The Wereth Eleven. Their story was lost to history. Until now."
Movie,The Uncomfortable Truth,2017,85 min,Documentary,"When the son of Civil Rights Hero, Joan Trumpauer Mulholland, dives into the 400 year history of institutional racism in America he is confronted with the shocking reality that his family helped start it all from the very beginning. A comprehensive and insightful exploration of the origins and history of racism in America told through a very personal and honest story."
Movie,The Swami and the Serpent - A Non-Dualist's Encounter with Kundalini,2018,75 min,Documentary,"Kundalini Yoga – as envisioned by the ancient yogis. Feature-length film explores kundalini yoga's origins and documents the practice of a traditionally-trained Hindu monk who attempts to ""follow in the footsteps"" of the ancient yogis. Written and produced by Swami Tadatmananda – 40-year meditation practitioner, Sanskrit scholar, teacher of Advaita Vedanta, and founder of Arsha Bodha Center."
Movie,The Story of the Bee Gees,2011,45 min,Documentary,"This is an incredible look at the life and times of three brothers, Barry, Robin and Maurice Gibb, one of the worlds first super groups, taking us on a journey from their roots to the pinnacle of their careers. This is a must for all music fans!"
Movie,The Story of Rod Stewart,2011,54 min,Documentary,"Stewart ranks among the best selling artists of all time and with good reason. From rock to pop and heartfelt soul, Stewart is a rare genre-spanning artist, appealing to a massive global audience, this is his story."
Movie,The Silent Wrecks of Kwajalein Atoll,2007,56 min,Documentary,"For the first time, the U.S. military has granted permission to an outside film crew to document the wrecks of Kwajalein Atoll, a little-known outpost in the Marshall Islands."
Movie,The Saturn V Story,2016,53 min,Documentary,"When President Kennedy pledged to put a man on the moon by the end of the 1960's, no rocket existed with the power or capability to rise to the challenge. To win the race to space, the United States would need to establish a multi-billion dollar space program. This is the story of the most powerful machine ever built, and the men and women who believed it could fly."
Movie,The Road to Fame,2014,80 min,Documentary,"A unique coming-of-age story with Chinese characteristics, The Road to Fame chronicles the staging of the American musical Fame – China's first official collaboration with Broadway – by the senior class of the Central Academy of Drama. Raised in one-child families, these ambitious youngsters aspire to become tomorrow's megastars as they are about to graduate from their prestigious institution."
Movie,The Price of Honor,2016,109 min,Documentary,"The Price of Honor is an award-winning film about the Texas honor killings of Amina and Sarah Said. The film shows the lives of the sisters and the path to their eventual murders by their own father, Yaser Said, who fled the crime scene and remains on the FBI's Ten Top Most Wanted List. When Yaser discovered they possibly had boyfriends, they fled but Yaser tricked the girls into returning home."
Movie,The Perfect Victim,2013,84 min,Documentary,"Shirley, Carlene and Ruby have collectively spent over 85 years in Missouri state prison, having each been convicted of killing their abusive husbands. Beaten, raped, sold, abused and nearly killed themselves, these women suffered for years prior to their desperate crimes. A powerful and poignant insight into the world of domestic abuse, the lives it destroys, and an insensitive US justice system."
Movie,The Pedophile Hunters,2011,59 min,Documentary,"With unprecedented access to one of the most controversial agencies within America's Department of Homeland Security, this film follows US agents in Cambodia as they track down American pedophile sex tourists. Working with local activists and police, the American agents use forensics and surveillance techniques to collect damning evidence of sexual predators preying on young children."
Movie,The Natural History of the Chicken,2001,55 min,Documentary,"This film delightfully reveals that this small, common and seemingly simple animal is as complex and grand as any of Earth's creatures."
Movie,The Mystery of Chaco Canyon,1999,56 min,Documentary,"The Mystery Of Chaco Canyon examines the deep enigmas presented by the massive prehistoric remains found in Chaco Canyon in northwestern New Mexico, revealing that between 850 and 1150 AD, the Chacoan people designed and constructed massive ceremonial buildings oriented in a complex celestial pattern throughout this vast desert region."
Movie,The Mystery of Agatha Christie with David Suchet,2014,56 min,Documentary,Join David Suchet on his trip to learn more about the best-selling murder mystery writer in history.
Movie,The Mothman Legacy,2020,77 min,Documentary,"Many believe the Mothman to be a 1960's phenomenon, an omen only appearing before tragedy, and disappearing after a flap of sightings and the subsequent Silver Bridge collapse in 1967. And what if...the sightings never ended?"
Movie,The Monopoly On Violence,2020,106 min,Documentary,"This is a story of the violence and coercion that underlies our modern societies. Most of the time, our interactions are peaceful and consensual, but there is a large notable exception. The state maintains its power and ability to create law by the constant threat of force. It prohibits competition to its authority, and in this sense, represents a monopoly."
Movie,The Man Who Knew Bush,2011,74 min,Documentary,"The privileged life of George W. Bush, the 43rd president, told by a distant relative."
Movie,The Legend of Swee' Pea,2020,80 min,Documentary,"A ""mystical understanding of the game"" made Lloyd ""Swee' Pea"" Daniels a New York City basketball legend by the age of 16. Christened the ""next Magic Johnson"", his career effectively ended at age 21 after being shot 3 times in the chest after a tussle over $8 of cocaine. The Legend of Swee' Pea follows the twists and turns of fortune in the life of a basketball prodigy."
Movie,The Last Stop,2020,111 min,Documentary,"The Elan School was the last stop. Set deep in the woods of Maine, Elan delivered controversial therapy to troubled teens. It was a meat grinder of raw emotion and harsh discipline. Some say it sold hope; others say it sold Hell."
Movie,The Last Apostle,2020,125 min,Documentary,"The Last Apostle follows real-life Indiana Jones and world-renowned archeologist, Dr. Mark Fairchild, as he travels the historic route of Saint Paul the Apostle. Over the course of two weeks, Fairchild travels from the ancient city of Istanbul to the wild"
Movie,The Jupiter Enigma,2018,45 min,Documentary,"What can the giant planet Jupiter tell us about the birth of our solar system five billion years ago? Drawing on new findings from NASA's Juno mission, scientists are peering into Jupiter's stormy heart to reveal the very origins of our solar system: a chaotic early time when smaller planets were flung space or sent into shattering collisions, and the fate of planet Earth hung in the balance."
Movie,The Immortalists,2014,77 min,Documentary,"What would the world look like if humans never grew old? Two eccentric biologists are determined to find out. In this larger-than-life doc, Bill Andrews and Aubrey de Grey leave behind the journals and peer reviews of the scientific establishment to embark on a quest for the age-old secret of eternal youth."
Movie,The Identity Theft Of Mitch Mustain,2015,101 min,Documentary,"In 2005, Mitch Mustain was the top high school quarterback in America; the first ever consensus Gatorade, Parade, and USA Today Player of the Year. He began his college career with eight consecutive victories. Then, momentum stopped."
Movie,The Hunting of the President,2004,90 min,Documentary,"Hosted by Morgan Freeman. Previously unreleased material outlines the campaign against Bill Clinton's presidency, from his days in Arkansas up to his impeachment trial."
Movie,The Hidden Secrets: Gangsters of the 1920s and 1930s,2012,69 min,Documentary,"Never before has a gallery of cops, robbers, and daredevil crooks ever been assembled into one collection. Using FBI and police film, archival footage, and rare photographs, this story traces the life of Al ""Scarface"" Capone, Machine Gun Kelly, and many other Depression Era gangsters of the 1920s and 1930s."
Movie,The Guv'nor,2016,85 min,Documentary,"Donned as ""the hardest man in London"", this documentary is an extraordinary journey into the brutal brilliance of infamous East End boxer Lenny McClean, also known as the ""The Guv'nor"". From being a bouncer in London's West End, to life in the ring and his work with acclaimed director Guy Ritchie, McClean's story and journey is told through the eyes of his son Jamie."
Movie,The Gospel of Eureka,2019,73 min,Documentary,"Welcome to Eureka Springs, Arkansas, a one-of-a-kind oasis in the Ozarks where Christian piety rubs shoulders with a thriving queer community."
Movie,The Gospel Live,2005,72 min,Documentary,"Hosted by Anthony Anderson (Barbershop, Hustle & Flow), The Gospel Live features live, soul-stirring performances by gospel superstars Mary Mary, Kelly Price, KiKi Sheard, Hezekiah Walker, Martha Munizzi and more! Also featuring all access red carpet interviews with celebrities including GRAMMY Award winner CeCe Winans and the all-star cast of the feature film The Gospel."
Movie,The Giant Killer: Finding Flaherty The Directors Cut,2020,78 min,Documentary,"The shocking investigation of the incredible life and mysterious death of America's smallest war hero 4'9"" 97lbs, Richard J. Flaherty. Flaherty achieved the impossible by becoming a Green Beret Captain, mercenary, and spy... Only to be killed two weeks after his final confession."
Movie,The Ghost Army,2013,68 min,Documentary,"The Ghost Army was officially known as the 23rd Headquarters Special Troops. From June 1944 to March 1945 it staged 20 battlefield deceptions, beginning in Normandy and ending at the Rhine River."
Movie,The First American,2016,91 min,Documentary,"George Washington is central to understanding America's founding. He was the crucial ﬁgure in winning the American Revolution, in creating the Constitution, and in establishing the precedents for effective self-government as our ﬁrst president."
Movie,The Fidel Castro Tapes,2014,55 min,Documentary,From PBS - Survey the turbulent career of one of the world's most controversial leaders.
Movie,The Fabulous Allan Carr,2018,90 min,Documentary,"Allan Carr built his bombastic reputation producing the hit movie ""Grease"" and Broadway sensation ""La Cage Aux Folles,"" but it all came crashing down after he conceived the notorious 1989 Academy Awards."
Movie,The Endless Summer,1966,92 min,Documentary,"They call it The Endless Summer; the ultimate surfing adventure, crossing the globe in search of the perfect wave."
Movie,The Dying of the Light,2015,95 min,Documentary,The Dying of the Light explores the history of motion picture presentation through the stories of the last generation of career projectionists. Their reflections on life in the booth reveal a world that has largely gone unnoticed and is now at an end.
Movie,The Days of Noah: The Valley of Decision - Part 3 of 4,2019,107 min,Documentary,"The final crisis is about to break upon the world and the prophecies concerning the Antichrist and the mark of the beast reveal how all upon the Earth will be forced to choose whether or not they will enter the refuge of the Ark. Everyone will soon find themselves in ""The Valley of Decision,"" just as it was in the days of Noah."
Movie,The Days of Noah: Judgment Hour - Part 2 of 4,2019,90 min,Documentary,"The physical evidence left behind warns us of another judgment to come, but when? The second film in ""The Days of Noah"" series, ""Judgment Hour,"" answers this question. Just before the Flood, Noah gave a judgment hour message to the world and likewise, a prophecy in the book of Daniel tells us when the judgment hour message at the end of time would begin."
Movie,The Creepy Line,2018,81 min,Documentary,"The Creepy Line reveals the stunning degree to which society is manipulated by Google and Facebook and blows the lid off the remarkably subtle - hence powerful - manner in which they do it. Offering first-hand accounts, scientific experiments and detailed analysis, the film examines what is at risk when these tech titans have free reign to utilize the public's most private and personal data."
Movie,The Cotton Pickin Truth Still On The Plantation,2020,94 min,Documentary,"The Cotton Pickin' Truth... Still On The Plantation is a documentary film that calls for the re-writing of American history as we know it. The film uncovers modern-day slavery in the Mississippi Delta in 2009. As a result of the film's exposure to many dedicated Mississippians, the state of Mississippi ratified the 13th amendment in totality in February of 2013."
Movie,The Bray Road Beast,2020,67 min,Documentary,"In the early 1990's a rural Wisconsin community called Elkhorn was at the center of a series of real-life werewolf sightings. As local reporter, Linda Godfrey, began her investigations into the ""Beast of Bray Road""."
Movie,The Black Kungfu Experience,2013,56 min,Documentary,This film focuses on how a group of African American pioneers became respected masters in a subculture dominated by Chinese and white men.
Movie,The Beckoning Silence,2007,73 min,Documentary,The climber Joe Simpson was 25 when he had an accident that nearly killed him. He wrote a book - Touching the Void - about his extraordinary battle to survive. Now he is going back to the mountain that first him inspired to climb. To tell a story that has haunted him since he was a boy.
Movie,The Beach Boys: An American Band,1985,103 min,Documentary,An authorized biography of the Beach Boys by the band themselves which tracks the band from their early days to the mid-1980s.
Movie,The Amish Shunned,2014,112 min,Documentary,"The Amish: Shunned follows seven former members of the Amish community as they reflect on their decisions to leave one of the most closed and tightly-knit communities in the United States. Estranged from family, the ex-Amish find themselves struggling to understand and make their way in modern America."
Movie,The Amish and the Reformation,2017,54 min,Documentary,"A heartbreaking, yet redemptive journey into the history of the Amish People. The year 2017 is the five hundred year anniversary of Martin Luther nailing the 95 Theses to the church door in Wittenberg and starting the Reformation in Germany. This film considers the impact of the Reformation Era on the Amish Church in America today. Was the work of the Reformers effective?"
Movie,"The 5th King- Iran ""The Blade"" Barkley Story",2019,66 min,Documentary,"The 5th King is a compelling first hand account of the rise and fall of one of boxing's legendary fighters from the golden era of boxing. Iran ""The Blade"" Barkley escaped the major pitfalls of his economic depressed area of South Bronx to become 3-time boxing champ of the world only to endure tragedy events after boxing."
Movie,That Sugar Film,2015,102 min,Documentary,"In the vein of ""Supersize Me"", Damon Gameau becomes a human guinea-pig when he puts himself through a grueling 6 week diet consuming the equivalent of 40 teaspoons of sugar a day."
Movie,Tear the Roof Off: The Untold Story of Parliament Funkadelic,2019,59 min,Documentary,"Uncover the secrets of Hall of Fame band Parliament Funkadelic. Members open up about money, exploits, and the creativity behind a unique genre of music. This is untold story of the rise and fall of the greatest funk band ever."
Movie,Tattoo Nation,2016,86 min,Documentary,"Tattoo Nation tells the story of a few people who helped transform the world of tattoo, and the way we think about tattoos, forever. This is the true story of the ink revolution."
Movie,Survivors Guide to Prison,2018,103 min,Documentary,"You're more likely to go to prison in the USA than any other country in the world, so should it happen to you, this is the Survivors Guide to Prison with gripping commentary from inmates, officials, attorneys, celebrity activists and more."
Movie,"Superfish: Billfish, with David Attenborough",2008,52 min,Documentary,"The Marlin is the biggest, fastest, and most dangerous gamefish in the sea. They top speeds of 60 miles per hour on migrations that can span 9,000 miles. The largest can weigh over 1,000 pounds. Hemingway immortalized them in ""The Old Man and the Sea."" Award-winning filmmaker, Rick Rosenthal, spend two years traveling the globe in a quest to document the lives of these awe-inspiring predators."
Movie,Super Size Me 2: Holy Chicken!,2019,103 min,Documentary,Muckraking filmmaker Morgan Spurlock reignites his battle with the food industry - this time with Big Chicken - as he opens his own fast food restaurant.
Movie,Sunshine Hotel,2002,99 min,Documentary,"[Remastered 2017] As seen on Sundance Channel. A journey into the last ""flophouse"" on New York City's infamous skidrow, The Bowery. Filmmaker Michael Dominic takes his camera behind the doors of the Sunshine Hotel, one of the few remaining affordable refuges for the destitute and out of luck, a world that has seemingly stood still for more than eight decades."
Movie,Sunrise on the Bosphorus,2019,30 min,Documentary,"Relax with a beautiful sunrise over the Bosphorus Strait overlooking the world famous Bosphorus Bridge. Filmed in early summer, the strait comes to life with birds, boats as early morning slowly turns into day."
Movie,Stop Making Sense,1984,88 min,Documentary,Stop Making Sense is director Jonathan Demme's remarkable concert film that captures the enormous energy and joyous highs of the Talking Heads live performance.
Movie,Steve Hofstetter: Ginger Kid,2015,65 min,Documentary,"Recorded live at the historic Chinese Theatre in Hollywood, Ginger Kid is Steve Hofstetter's 6th album. A dark and honest look at subjects ranging from growing up with red hair to population control, this hour-long special is Hofstetter's best yet."
Movie,Steep,2007,90 min,Documentary,"The world's best skiers go beyond their wildest dreams to conquer the steepest runs ever faced. Fantastically beautiful images, along with devastating avalanches and fatal spills only serve to push them harder - higher – and faster."
Movie,"Stallone: Frank, That Is",2021,73 min,Documentary,"An inside look into the fascinating life, career and survival of the most unknown famous entertainer in Hollywood. Frank Stallone has seen and done it all. But, who is Frank Stallone? You know the name, now discover the Grammy and Golden Globe nominated singer, songwriter, musician and actor who has been entertaining audiences for over fifty years, all the while living in a giant shadow."
Movie,Soothing Waterfalls with Music,2019,60 min,Documentary,Sharecare Windows presents the beauty of the great outdoors inside. Relax with beautiful waterfalls from around the world. This original collection showcases the inspirational beauty of nature accompanied by original music scores created exclusively for Sharecare Windows by Mary Kay Kayaltizer.
Movie,Something from Nothing: The Art of Rap,2012,111 min,Documentary,A documentary on rap music and its rise to global prominence
Movie,Skin Deep: The Battle Over Morgellons,2020,90 min,Documentary,"A nurse journeys to discover the truth behind a disease so bizarre, patients who suffer from it are regularly written off as delusional by doctors and loved ones. But who is delusional, the patients who believe or the doctors who deny?"
Movie,Sitting Bull: A Stone in My Heart,2008,83 min,Documentary,"Sitting Bull's own words, over six-hundred photographs and a compelling original music score bring to life this great American Indian's struggle to save his people's way of life against an ever-expanding westward movement of white settlers. This is powerful cinematic journey into the life and spirit of a legendary figure. No other film captures him with such depth of character and personality."
Movie,Sir Chris Hoy - From Velodrome to Le Mans,2016,52 min,Documentary,"Retired track cyclist Sir Chris Hoy swaps two wheels for four to pursue his boyhood dream of competing in the world's toughest endurance motor race, the Le Mans 24 Hours."
Movie,Sinbad: Make Me Wanna Holla,2014,90 min,Documentary,"Watch the all-out stand-up special featuring a riotous original performance by the king of comedy, Sinbad, recorded live in Detroit in his home state of Michigan. It covers everything, from the life advice his parents gave him, to why he is tired of people with no talent having clothing lines. Don't miss the chance to experience the ""hit'em in the face"" style from the king of comedy himself."
Movie,Simple Gifts: The Chamber Music Society at Shaker Village,2016,84 min,Documentary,a
Movie,Silent Wings - The American Glider Pilots of WWII,2007,115 min,Documentary,"From the early race to build gliders to the D-Day invasion at Normandy and Nazi Germany's final surrender, this acclaimed feature documentary, narrated by Hal Holbrook, reveals the critical role gliders played in World War II offensives. Through rare archival footage and photographs, the film places the audience right at the center of the action in the dangerous world of American glider pilot."
Movie,Silence Patton,2018,85 min,Documentary,"Silence Patton asks the question: Why was General Patton silenced during his service in World War II? Was he a threat to Eisenhower, Montgomery, Churchill, and Bradley? Or was Patton not only dismissed by his peers, but the victim of an assassin's bullet? Was his personal silence necessary?"
Movie,Shinrin-Yoku (forest bathing),2019,60 min,Documentary,"Relaxing visits to a forest for health benefits originated in Japan where it is called Shinrin-Yoku. Proven to benefit physical and mental health, Shinrin-Yoku helps to lower heart rate and blood pressure, and reduce stress hormone production to improve overall feelings of wellbeing. ""Shinrin-Yoku"" has been screened at over 82 International Film Festivals and won19 prestigious awards."
Movie,Shark Story: Evolution of a Master Predator,2013,54 min,Documentary,"This is the story of the evolution of one of the most successful animal species ever to have lived. What capabilities turned the shark into one of the ocean's dominant predators, allowed them to survive mass extinctions and to thrive for over 300 million years. Despite its historic success, the highly evolved shark is now faced with extinction due to overfishing, climate change and declining prey."
