type,title,release_year,duration,listed_in,description
Movie,Traci Townsend,2007,88 min,Comedy,"A beautiful and successful journalist, interviews her three previous boyfriends, to find out why they never proposed. Each distinctly different interview, comically teaches Traci more about herself than she would care to know."
Movie,Tortilla Soup,2002,104 min,Comedy,A Mexican-American master chef and father to three daughters has lost his taste for food but not for life.
Movie,Tone Bell: Can't Cancel This,2019,71 min,Comedy,"Tone simply wants to live in a world where Alaska is cold, student loans are paid, and jelly is free. He's finally found the one place his uncompromising view of this unfair world can't be stopped."
Movie,Tom Wilson: Bigger Than You,2009,65 min,Comedy,"This live concert by stand-up comedian Tom Wilson offers witty, family friendly commentary and humorous musical performances."
Movie,"Tom Rhodes: Light, Sweet, Crude",2012,56 min,Comedy,"Back from traveling the world, comedian Tom Rhodes takes to the stage of Colorado's Boulder Theater for this blistering hour-long performance."
Movie,Tom Papa: Live In New York City,2011,57 min,Comedy,"With a shiny happy exterior, an offbeat, demented interior and direction from Rob Zombie, Tom Papa's ""Live In New York City"" attacks our hilarious attempts at happiness as life piles up around us. He jokes about becoming a parent, family pets, and boundaries for technology."
Movie,Tom Papa: Freaked Out,2013,60 min,Comedy,Famously upbeat comedian Tom Papa delivers a stand-up performance that includes his observations on the perils of raising daughters and more. Executive produced by Rob Zombie.
Movie,Tom Green: Live!,2012,55 min,Comedy,MTV's The Tom Green Show broke new ground with its insane video pranks and skits. Now the star of Road Trip and Freddy Got Fingered brings his outrageous energy and irreverent wit to the stage in his first stand-up comedy special.
Movie,Todo Incluido,2015,100 min,Comedy,"A group of insurance employees go to a sales convention at a beach resort in Punta Cana, where they get involved in various situations."
Movie,Todd Glass: Talks About Stuff,2012,46 min,Comedy,"In this caustic comedy special, veteran stand-up quipster Todd Glass makes audiences howl with his take on some of society's unspoken ""rules,"" from complimenting kids to giving directions."
Movie,TJ: January 3rd,2020,57 min,Comedy,"In his debut special taped in Brooklyn, Haitian born stand-up comedian, TJ, tackles with his conversational style the perils of English as a third language, evil children, race, and the metoo movement. No subject is off limits in this smart, edgy, and, most of all, hilarious debut."
Movie,Tim Minchin: So Fing Rock,2008,127 min,Comedy,"Superstar musician and comedian, Tim Minchin brings you So F*cking Rock, Live. Filmed at London's Bloomsbury Theatre in May 2008. Includes the fan favorites: Inflatable You, Rock 'n Roll Nerd, Peace Anthem for Palestine, Canvas Bags and loads more!"
Movie,Three Guys Named Mike,1951,90 min,Comedy,"When small town girl Marcy Lewis (Wyman) becomes an airline stewardess, she finds herself the object of assorted romeos, all named Mike. She has to choose between science student and bartender Mike Lawrence (Johnson), crafty ad executive Mike Tracy (Sullivan), and handsome airline pilot Mike Jamison (Keel). As Marcy becomes more self-confident in her job and herself, her ideas about the type of men she likes also changes, which makes it all the more difficult to choose which Mike she will choose in the end. Pleasing comedy scripted by Sheldon Leonard."
Movie,The Zombie King,2013,96 min,Comedy,"After heartbroken widower Samuel makes a deal with Kalfu, the god of Malevolence. This allows Samuel to live with his dead wife as a zombie, and leads to the destruction of the underworld."
Movie,The Wedding Year,2019,91 min,Comedy,A commitment-phobic 27-year old's relationship is put to the test when she and her boyfriend attend 7 weddings in the same year.
Movie,The Wedding Dance,2009,90 min,Comedy,"A woman about to get married plans to sell off her dead mother's dance studio, only to find it is partly the property of her father, whom she has never met. She and her estranged parent quickly form a connection, but she finds he is reluctant to see his ex-wife's cherished business close down, while her fiance feels threatened by his new in-law."
Movie,The Stoned Age (1994),1994,91 min,Comedy,Joe and Hubbs are a pair of rockers who are on a quest for 'chicks'. This is the tale of their adventures over one night.
Movie,The Spirit of Christmas,2015,91 min,Comedy,"12 days before Christmas, Kate is trying to close the sale of a historic inn, only to find Daniel, the ghost of a man who died a century ago, and he needs her help to unravel the mystery of his annual holiday haunting."
