type,title,release_year,duration,listed_in,description
Movie,Thodi Thodi Si Manmaaniyan,2020,109 min,Romance,"Siddharth Kaul, a young boy is brought up by his single mother with dreams of settling abroad. Being a part of a rock band ""Antriksha""; Siddharth participates in a contest which changes his life completely. Not only that, he meets Neha Datta, a folk singer and a social activist and gets smitten by her ideologies. In the midst of all this, he comes face to face with his father's death."
Movie,Dosham,2019,120 min,Romance,"Vennela, a victim of Kuja Dosham, becomes a widow at a very young age, she lives in a village by herself and goes to the city for work. Men of all ages in the village try to take advantage of her loneliness but no one is really in love with her. When the electrician Mahesh comes forward to marry her, Vennela gives a weird challenge to him to save herself from the blame expected from Kuja Dosham."
Movie,Unfinished Sky,2019,94 min,Romance,"Honest Australian Outback sheep-farmer leads an isolated life. Suddenly an exotic women turns up at night, armed and frightened out of her wits. He takes her in, grumpily. Gradually he finds out she's an Afghan refugee, looking for other illegally emigrated relatives. He tries to help her quest, but they soon experience the human traffickers are on her track, and better connected then he guesses."
Movie,Unishe April,1996,133 min,Romance,"Aditi loses her father when she is eight years old. Her mother Sorojini Gupta, was not at home when he died. Sorojini is a dancer who is away performing at the time of the incident."
Movie,Ru-Ba-Ru,2008,104 min,Romance,Nikhil is grief-stricken when his girlfriend Tara dies in an accident shortly after a fight. Things take a turn when he is granted one chance to undo his wrongs and relive the day before he loses her again.
Movie,The Map of Tiny Perfect Things,2021,99 min,Romance,"Quick-witted teen Mark (Kyle Allen) is contentedly living the same day in an endless loop when his world is turned upside-down by the mysterious Margaret (Kathryn Newton), also stuck in the same loop. What follows is a love story with a fantastical twist, as the two struggle to figure out how – and whether – to escape their never-ending day."
Movie,Duniyadari,2013,146 min,Romance,"A young man in his 20s who is caught up in a bitter relationship with his parents. In spite of having all materialistic pleasures he craves for something better in his life. The void in his life is filled by the Digya gang he meets on college katta, soon comes bliss in his life in form of two beautiful girls. Life teaches Shreyas to face facts, through his friends and people around him."
Movie,Come Out Fighting,2016,101 min,Romance,"A classic tale of love and survival in the brutal world of bare knuckle fighting. Powerfully told and acted by a wonderful ensemble of actors. Jazz desperately looks for a way out of the dark past that haunts him and the violence he faces as a bare knuckle fighter. Gia leads a lonely life while trying to corral her out of control brother ""Fast Buck"" Freddie who only dreams of a big and easy score."
Movie,3rd Class,2020,125 min,Romance,"The triangle love story, revolves around Jaggi , Sahana and Thrisha who hail from different socio-economic background. Sahana and Thrisha both love Jaggie without knowing the reality of him. It is the story of their relationship and how they deal with this difference."
Movie,Pazhagiya Naatkal,2021,120 min,Romance,"The story revolves teen romance between students, which is dismissed as infatuation by their respective parents. Then, in a turn of events, the girl achieves her dream of becoming a doctor. The boy was a loser. They are meeting again after many years. The boy turned his failure into success without knowing that the same girl helped him to achieve in his career."
Movie,True,2021,90 min,Romance,"The mysterious circumstances around the death of the lead character, Vignesh's ( Harish Vinay) father, leads him down a path filled with unexpected twists and turns. Nothing is as it seems, but will the truth finally set him free"
Movie,Kabhi Alvida Naa Kehna,2006,192 min,Romance,"The movie sheds light on two suffocating marriages which depart lives and drift them towards an extramarital affair outside to fill the gap. Starring Shahrukh Khan, Abhishek, Preity and Rani in a romantic drama depicting true lives bounded in a relationship which has released its warmth over a period. Will these four be able to find their way out of their marriages or will accept their fate?"
Movie,Tik Tok Tripura Sundari,2021,60 min,Romance,"Suvarna Sundari is a TikTok star, her fans call her TikTok Sundari and she gets depressed when TikTok was banned in India. TikTok Sundari dies in an accident while coming back from the pub. Gowtham, a son of a CEO of a software company, Sumitra. He needs to save himself from a forced marriage with the ghost of TikTok Sundari. Sumitra comes to know his son was behind the death of TikTok Sundari."
Movie,Nuvvunte Naa Jathaga,2021,128 min,Romance,It's a typical Indian middle class drama based on true life incidents. Bhuvi believes life has no higher purpose other than accomplishing love. Ram is a dreamer with an aspiration of becoming Author. The day doesn't take long to arrive when they have to choose between love and dreams.
Movie,Gumm,2019,96 min,Romance,"A wanted criminal and a desperate father who are interlinked by a series of unfortunate events, manipulate their chances to save what matters most to them. Lost in the middle of nowhere, will they be able to win this battle against the ticking clock?"
Movie,The Wake Up Call,2021,98 min,Romance,"The Wake Up Call is a faith-based film inspired by real life choices and conflicts of Christians today. Stacy is a young woman who was born and raised in church, and greatly involved while living a double life. Frank, her boyfriend, is from the streets. Stacy spends most of her Sunday mornings praying for Frank to attend church services with her. Her prayers are finally answered."
Movie,Hajar Juni Samma,2019,123 min,Romance,"It's about a man and his journey of searching for the lost love. His journey will take you from the city of lakes that is pokhara to the traveler's paradise Sikkim. Fighting the obstacles , will he finally end his search or his search will end his spirit. Only time will tell..."
Movie,The Genesis Code,2012,71 min,Romance,"Kerry, a college student, aspiring journalist and Born Again Christian strikes up a budding romance with fellow undergrad Blake, a popular collegiate hockey superstar."
Movie,A Love That Hurts,2021,96 min,Romance,"As unsuspected trauma enters their lives, Chris and Samantha are confronted with lies and betrayal and must now experience A Love That Hurts."
