type,title,release_year,duration,listed_in,description
Movie,Rammstein: Paris,2017,128 min,Music Videos and Concerts,"In RAMMSTEIN: PARIS, director Jonas Åkerlund captures the thrill of a one-of-a-kind live performance and creates a fast-paced feast for all senses: a dark and spectacular fairytale laced with controversy and don’t-try-this-at-home theatrics."
Movie,Prime Live Events: Blondie Live at Round Chapel (4K UHD),2017,72 min,Music Videos and Concerts,"Get up close and personal with new wave pioneers, Blondie. The legendary New Yorkers are responsible for some of modern music's most enduring songs, including ""Call Me"", ""Atomic"", ""Heart of Glass"" and other anthems from their 70s and 80s heyday. Blondie perform for only 750 fans at the intimate Round Chapel, Hackney."
Movie,Power Douglas,2008,19 min,Music Videos and Concerts,"Power Douglas plow their way through a barraging blitz of hardcore, jazz spazz, and afro beat elements in Brooklyn."
Movie,Portastatic,2011,42 min,Music Videos and Concerts,"Mac McCaughan and company take their seasoned act to Jersey in support of ""Be Still Please"" from Portastatic."
Movie,Pattern Is Movement,2008,27 min,Music Videos and Concerts,"Philly's Pattern is Movement set off brawny, firecracking drumbeats, imaginative keyboard swells, and spooked out vocals at the After the Jump Festival in Brooklyn New York."
Movie,Oxford Collapse,2011,38 min,Music Videos and Concerts,Sub Pop recruits the Oxford Collapse take their poppy songwriting and humorous banter to Brooklyn.
Movie,Neimo,2011,31 min,Music Videos and Concerts,Imagine Daft Punk being rugby tackled by the Strokes at the tail end of a two-day rave whilst shrieking about the Sex Pistols glory days and youll have a fair idea of what to expect from a typical Neimo gig.
Movie,My Brightest Diamond,2009,54 min,Music Videos and Concerts,My Brightest Diamond brings her imaginative and musically precise take on chamber rock to NYC's Le Poisson Rouge.
Movie,Monsters are Waiting,2011,30 min,Music Videos and Concerts,Four Californians of Monsters are Waiting channel the angular sounds of the '80s.
Movie,Maritime,2007,33 min,Music Videos and Concerts,"The Promise Ring + the Dismemberment Plan = Pop music from the indie supergroup, Maritime."
