type,title,release_year,duration,listed_in,description
Movie,'89,2017,87 min,Sports Movies,"Mixing old footage with interviews, this is the story of Arsenal's improbable win versus Liverpool in the final moments of the 1989 championship game."
Movie,Deathgrip,2017,53 min,Sports Movies,Mountain bikers – including legend Brendan Fairclough – put their skills to the test and engage in daring feats set against vivid backdrops.
