type,title,release_year,duration,listed_in,description
Movie,Esperando la carroza,1985,95 min,Comedies,Cora has three sons and a daughter and she´s almost 80. One day during a family reunion the big question comes up: who will be her heir?
Movie,Ferris Bueller's Day Off,1986,103 min,Comedies,"After faking an illness to skip school, popular teen Ferris Bueller enjoys a fun-filled day in Chicago with his girlfriend and his uptight best friend."
Movie,Good Luck Chuck,2007,99 min,Comedies,"Every time Chuck breaks up with a girlfriend, she ends up engaged to her next boyfriend. Soon, women are dating Chuck in hopes of meeting Mr. Right."
Movie,Major Payne,1995,97 min,Comedies,A hardened Marine is given his marching orders and must now lead a disorderly group of mismatched cadets into a junior ROTC competition.
Movie,Poms,2019,91 min,Comedies,"After moving to a retirement community, loner Martha befriends a fun-loving neighbor and forms a cheerleading club for young-at-heart seniors."
Movie,The Edge of Seventeen,2016,105 min,Comedies,A troubled teenager finds high school life even less bearable after she catches her childhood best friend hooking up with her popular older brother.
Movie,Valentine's Day,2010,125 min,Comedies,The tripwires of modern love are exposed in a carousel involving relationships and the single life on the most romantic day of the year: February 14.
Movie,Flower Girl,2013,94 min,Comedies,"When a young florist who's long dreamed of her wedding day gets dumped by her boyfriend, she sets out to win him back with help from a handsome actor."
Movie,Resort to Love,2021,102 min,Comedies,"Reeling from a broken heart and career meltdown, a singer takes a gig at a swanky island resort — where her ex-fiancé happens to be getting married."
Movie,Mimi,2021,132 min,Comedies,"An aspiring actress in a small town agrees to bear a child for a visiting couple seeking a surrogate mother, but her experience takes unexpected turns."
Movie,Bankrolled,2021,97 min,Comedies,Two directionless millennial bros get high and pitch a bold new social justice app that raises millions. Then they have to come up with the app.
Movie,Wannabe Courageous,2019,90 min,Comedies,"When his newlywed wife becomes disenchanted because he failed to protect her from danger, Omar seeks the help of a quirky psychiatrist to win her back."
Movie,Milkwater,2020,102 min,Comedies,Aimless 20-something Milo impulsively becomes a gay man’s surrogate and wrestles with the emotional complexities of her non-traditional decision.
Movie,La ley de Herodes,1999,123 min,Comedies,"Following the brutal 1949 murder of a small Mexican town's mayor, genteel and humble janitor Juan Vargas is appointed his successor."
Movie,A Perfect Fit,2021,113 min,Comedies,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé."
Movie,Cheech & Chong's Still Smokin,1983,91 min,Comedies,"Stoner comedians Cheech Marin and Tommy Chong arrive in Amsterdam to find they've been mistakenly invited, then take the stage live as a replacement act."
Movie,The Unknown Saint,2019,100 min,Comedies,"Following a stint behind bars, a thief returns to where he buried his loot, only to find that his hiding spot is now a shrine to an unknown saint."
Movie,The Guide to the Perfect Family,2021,102 min,Comedies,"A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image."
Movie,Finding Hubby,2020,105 min,Comedies,"Oyin and her two close friends are on the hunt for husbands, but find that they must grapple with their own expectations as they look for love."
Movie,Back to Q82,2017,104 min,Comedies,"Eager to rejoin her divorced parents, an inventor's daughter drives his time-traveling car back to 1982. But a secret crush accidentally follows."
Movie,Home Again,2017,97 min,Comedies,"A newly single mom takes in three young male filmmakers as boarders, but her estranged husband returns to complicate her new, unconventional life."
Movie,Rock the Kasbah,2015,106 min,Comedies,"When a has-been music producer gets stuck in Afghanistan he discovers a girl with a wonderful voice, then has to find a way to market her talents."
Movie,Three Thieves,2019,108 min,Comedies,"Frustrated at work, three young men use a case of mistaken identity to pull off a seemingly simple crime – but their scheme comically unravels."
Movie,Truckbhar Swapna,2018,128 min,Comedies,A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.
Movie,Holiday on Mars,2020,94 min,Comedies,A scoundrel's mission to escape his family and remarry on Mars is hilariously scrubbed when a mishap with a black hole turns his son into an old man.
Movie,Austin Powers: International Man of Mystery,1997,90 min,Comedies,"A swingin' fashion photographer by day and a groovy British secret agent by night, superspy Austin Powers must foil the sinister schemes of Dr. Evil."
Movie,Boogie Nights,1997,155 min,Comedies,A well-endowed busboy is taken in by a tight-knit group of 1970s porn actors and transforms himself into skin flick celebrity Dirk Diggler.
Movie,Hampstead,2019,103 min,Comedies,An American widow in London forms an unexpected relationship with a man living off the grid in a beautiful park ripe for development.
Movie,Life as We Know It,2010,115 min,Comedies,"Holly and Eric discover reciprocal hatred during their first date, but must put their feelings aside after becoming guardians of their friends' baby."
Movie,Mother's Day,2016,118 min,Comedies,The trials and tribulations of several Atlanta moms (and one clueless widower dad) make it a Mother's Day to remember in this ensemble comedy.
Movie,No Strings Attached,2011,109 min,Comedies,"""Friends with benefits"" Emma and Adam are fine with their open relationship ... until those pesky little things called feelings enter the picture."
Movie,Not Another Teen Movie,2001,89 min,Comedies,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled artist into a prom queen in this outrageous parody."
Movie,She's Out of My League,2010,106 min,Comedies,"Kirk's a 5. His new girlfriend Molly's a 10. No one knows what she sees in him, including Kirk. Will his raging insecurities ruin this budding romance?"
Movie,Sword of Trust,2019,89 min,Comedies,An offbeat foursome takes a wild journey through the Southern belt of denial to sell a relic purporting to prove the South won the Civil War.
Movie,Mommy Issues,2021,90 min,Comedies,Close quarters and new romances add trouble to the rocky relationship between a high-strung young woman and her demanding mother.
Movie,Wanted,2019,90 min,Comedies,Four seniors embark on misadventures after breaking out of their nursing home to save a loved one’s grave from demolition by estate developers.
Movie,Good on Paper,2021,94 min,Comedies,"After years of putting her career first, a stand-up comic meets a guy who seems perfect: smart, nice, successful... and possibly too good to be true."
