type,title,release_year,duration,listed_in,description
Movie,FTA,1972,104 min,Documentaries,"The restored documentary captures the Pacific leg of the 1971 anti-Vietnam War ""Free the Army"" comedy tour and experiences on both sides of the stage."
Movie,Headspace: Unwind Your Mind,2021,273 min,Documentaries,"Do you want to relax, meditate or sleep deeply? Personalize the experience according to your mood or mindset with this Headspace interactive special."
Movie,Sir! No Sir!,2005,84 min,Documentaries,This documentary chronicles the largely forgotten antiwar activities of American GIs and other members of the military during the Vietnam era.
Movie,The Reason I Jump,2021,82 min,Documentaries,The diverse experiences and emotions of five young people with autism fuel this illuminating documentary based on Naoki Higashida's bestselling memoir.
Movie,Picture a Scientist,2020,97 min,Documentaries,"In this documentary, leading women scientists discuss the inequalities they've faced as they set out to create a new formula to make STEM open to all."
Movie,Trese After Dark,2021,36 min,Documentaries,"Stars and creators gather to discuss “Trese,” from its Filipino folklore inspirations to the comic’s beginnings and its journey to an anime series."
Movie,A Haunted House 2,2014,86 min,Documentaries,"Grieving after a tragedy, Malcolm tries to start fresh with his new girlfriend and her kids — but supernatural shenanigans find their way back to him."
Movie,Breaking Boundaries: The Science Of Our Planet,2021,74 min,Documentaries,David Attenborough and scientist Johan Rockström examine Earth's biodiversity collapse and how this crisis can still be averted.
Movie,From Stress to Happiness,2020,58 min,Documentaries,"A stressed-out documentary filmmaker goes on a journey of discovery with a pair of monks, one of whom is known as ""the happiest man in the world."""
Movie,Myriam Fares: The Journey,2021,72 min,Documentaries,"From pregnancy to album preparations, Lebanese singer and “Queen of the Stage” Myriam Fares documents her experiences with her family while in lockdown."
Movie,Black Holes | The Edge of All We Know,2021,99 min,Documentaries,Follow scientists on their quest to understand and capture the first image of a black hole while exploring the limits of our knowledge of the universe.
Movie,Dream/Killer,2015,109 min,Documentaries,This riveting crime doc follows Bill as he confronts America's broken judicial system after his son is falsely sentenced to 40 years in prison.
Movie,Nail Bomber: Manhunt,2021,73 min,Documentaries,"This documentary examines the 1999 London bombings that targeted Black, Bangladeshi and gay communities, and the race to find the far-right perpetrator."
Movie,Creating an Army of the Dead,2021,29 min,Documentaries,"Zack Snyder and his ""Army of the Dead"" team dive into the film's wild stunts, groundbreaking effects and the evolution of the zombie genre."
Movie,Hating Peter Tatchell,2020,91 min,Documentaries,This documentary follows gay rights activist Peter Tatchell from his early life to his fight for justice amid controversy and political turmoil.
Movie,The Last Days,1998,87 min,Documentaries,This Oscar-winning documentary recounts the harrowing stories of five Hungarian Jews who endured the horrors of the Holocaust and Hitler's reign.
Movie,Amy Tan: Unintended Memoir,2021,101 min,Documentaries,"From her painful past to her successful career after ""The Joy Luck Club,"" groundbreaking writer Amy Tan shares her life story in this documentary."
Movie,Wave of Cinema: Filosofi Kopi,2020,64 min,Documentaries,"In this concert film, artists perform music from the soundtrack of ""Filosofi Kopi,"" which tells the story of coffee and the people who cherish it."
Movie,In Our Mothers' Gardens,2020,85 min,Documentaries,An unplanned pregnancy upends the carefree lives of a young woman and her flatmate as they discover the struggles of single motherhood.
Movie,Unrest,2017,97 min,Documentaries,"In this heart-wrenching documentary, a 28-year-old Ph.D. student turns the camera on herself to capture her struggles with chronic fatigue syndrome."
Movie,Framing John DeLorean,2019,109 min,Documentaries,"From his rise in the auto industry to his fall from grace, John DeLorean's legacy of power, fast cars and drugs comes to life in this documentary."
Movie,Heroes: Silence and Rock & Roll,2021,95 min,Documentaries,"An exploration of the rise of Héroes del Silencio, the seminal 1980s Spanish rock band. Anchored by Enrique Bunbury, they focused on a harder sound."
Movie,Searching For Sheela,2021,58 min,Documentaries,Journalists and fans await Ma Anand Sheela as the infamous former Rajneesh commune’s spokesperson returns to India after decades for an interview tour.
Movie,Free to Play,2014,76 min,Documentaries,This documentary follows three professional video game players as they compete in an international tournament with a million-dollar prize.
Movie,Madness in the Desert,2004,141 min,Documentaries,"The story of making ""Lagaan,"" one of the millennium's seminal Indian films, is told from the point of view of production team member Satyajit Bhatkal."
Movie,Dark City Beneath the Beat,2020,65 min,Documentaries,"In this documentary, TT the Artist captures the irrepressible bounce and infectious beats of a Baltimore club scene that demands to be seen and heard."
Movie,Time Is Illmatic,2014,75 min,Documentaries,"Providing a behind-the-scenes look at the making of Nas's debut album, this documentary also delves into his deep connection to his New York roots."
Movie,Wave of Cinema: One Day We'll Talk About Today,2020,71 min,Documentaries,"Delve into a musical concert and relive moments from ""One Day We'll Talk About Today,"" a film about family and intergenerational trauma."
Movie,Why Did You Kill Me?,2021,84 min,Documentaries,The line between justice and revenge blurs when a devastated family uses social media to track down the people who killed 24-year-old Crystal Theobald.
Movie,Dolly Parton: A MusiCares Tribute,2021,55 min,Documentaries,"In a star-studded evening of music and memories, a community of iconic performers honor Dolly Parton as the MusiCares Person of the Year."
Movie,Coded Bias,2020,86 min,Documentaries,This documentary investigates the bias in algorithms after M.I.T. Media Lab researcher Joy Buolamwini uncovered flaws in facial recognition technology.
Movie,Ibrahim a Fate to Define,2019,75 min,Documentaries,"Raised in a quiet home, Lina searches for answers while investigating the mystery behind her father's disappearance in this documentary."
Movie,White Boy,2017,83 min,Documentaries,"This true-crime documentary exposes new facts about alleged teen drug lord ""White Boy Rick"" and his lesser-known role as an FBI informant."
Movie,Not a Game,2020,98 min,Documentaries,"This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents."
Movie,7 Yards: The Chris Norton Story,2021,93 min,Documentaries,"The true story of former college football player Chris Norton, who defied the odds after a devastating accident — with the woman he loves by his side."
Movie,Marked,2021,21 min,Documentaries,"This documentary explores Nigeria’s cultural practice of marking, including its origins and meaning as a symbol of identity, beauty and spirituality."
Movie,Elizabeth and Margaret: Love and Loyalty,2020,87 min,Documentaries,"This documentary takes an intimate look at the complex, widely misunderstood relationship between Queen Elizabeth II and her sister, Princess Margaret."
Movie,Seaspiracy,2021,90 min,Documentaries,"Passionate about ocean life, a filmmaker sets out to document the harm that humans do to marine species — and uncovers alarming global corruption."
Movie,Wave of Cinema: 90's Generation,2020,51 min,Documentaries,"Walk down memory lane and experience the soundtrack to beloved film ""Generasi 90an: Melankolia"" through nostalgic performances."
Movie,Operation Varsity Blues: The College Admissions Scandal,2021,100 min,Documentaries,Reenactments drive this documentary investigating the mastermind behind a scam to get the kids of rich and famous families into top US universities.
Movie,The Last Blockbuster,2020,87 min,Documentaries,"This nostalgic documentary reveals the real story of Blockbuster's demise, and how one last location in Oregon keeps the spirit of a bygone era alive."
Movie,Audrey,2020,101 min,Documentaries,"An intimate portrait of legendary Hollywood actress, fashion icon and humanitarian Audrey Hepburn, who stood for love above all else."
Movie,Biggie: I Got a Story to Tell,2021,98 min,Documentaries,"Featuring rare footage and in-depth interviews, this documentary celebrates the life of The Notorious B.I.G. on his journey from hustler to rap king."
Movie,Connected,2021,42 min,Documentaries,"Argentine DJ Hernán Cattáneo, known for his house music innovations, invites a symphonic orchestra for a four-night run at Buenos Aires' Teatro Colón."
Movie,Made You Look: A True Story About Fake Art,2020,90 min,Documentaries,"A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con."
Movie,Pelé,2021,109 min,Documentaries,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé’s extraordinary path from breakthrough talent to national hero."
Movie,Wave of Cinema: Surat dari Timur,2020,58 min,Documentaries,"Featuring a mix of film footage and special performances, this virtual concert honors the memory and music of revered Indonesian singer Glenn Fredly."
Movie,Perú: Tesoro escondido,2017,76 min,Documentaries,"It's a country steeped in cultural traditions that stretch back more than 1,000 years. But Peru is also a land of surprising natural riches."
Movie,The Most Unknown,2018,92 min,Documentaries,"Traversing disciplines from physics to psychology, nine scientists share ideas and seek common ground by delving into deep existential questions."
Movie,This Is the Life,2008,98 min,Documentaries,"Examine how the group of alternative hip-hop artists known as the Good Lifers started a movement and created a robust, progressive musical community."
Movie,"Strip Down, Rise Up",2021,113 min,Documentaries,"In an effort to reclaim their bodies and lives, a group of women explore the intersections of movement and meaning in a powerful pole dancing program."
Movie,Accomplice,2021,52 min,Documentaries,Traverse the globe with the world's top riders as they pedal through rugged terrain and majestic locations in this visual homage to the bicycle.
Movie,What Would Sophia Loren Do?,2021,32 min,Documentaries,"In this delightful short documentary, an Italian American grandmother and film buff finds strength and joy in the life of her screen idol, Sophia Loren."
Movie,"Crack: Cocaine, Corruption & Conspiracy",2021,90 min,Documentaries,"A cheap, powerful drug emerges during a recession, igniting a moral panic fueled by racism. Explore the complex history of crack in the 1980s."
Movie,Creating The Queen's Gambit,2021,14 min,Documentaries,"A fascinating character. Exquisite sets. A wig for every era. The stars, creators and crew reveal how the hit series about a chess prodigy came to life."
Movie,Ratones Paranoicos: The Band that Rocked Argentina,2021,76 min,Documentaries,"The irrepressible Ratones Paranoicos, Argentina's most enduring rock band, are featured in vintage concert and backstage footage as their story's told."
Movie,Tony Parker: The Final Shot,2020,99 min,Documentaries,"This film examines the background and career of Tony Parker, whose determination led him to become arguably the greatest French basketball player."
Movie,Good Hair,2009,96 min,Documentaries,Chris Rock hops around the world going from beauty salons to science labs to comb through the mystery of Black hair.
Movie,The Creative Brain,2019,53 min,Documentaries,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity."
Movie,The Minimalists: Less Is Now,2021,54 min,Documentaries,They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less.
Movie,"Ariana grande: excuse me, i love you",2020,98 min,Documentaries,Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.
Movie,Ma Rainey's Black Bottom: A Legacy Brought to Screen,2020,32 min,Documentaries,"Viola Davis, Denzel Washington, George C. Wolfe and more share the heart, soul and history that brought August Wilson’s timeless play to the screen."
Movie,Giving Voice,2020,91 min,Documentaries,"Six ambitious student actors audition for the prestigious August Wilson Monologue Competition, culminating in a riveting final round on Broadway."
Movie,André & his olive tree,2020,104 min,Documentaries,"As he prepares to close his restaurant, Michelin-starred Chef André Chiang embarks on a personal and emotional journey of reflection."
Movie,Emicida: AmarElo - It’s All For Yesterday,2020,90 min,Documentaries,"Between scenes from his concert in São Paulo's Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture."
Movie,Shawn Mendes: In Wonder,2020,83 min,Documentaries,"Over the course of a world tour, this unguarded documentary follows Shawn Mendes as he opens up about his stardom, relationships and musical future."
Movie,Whose Streets?,2017,102 min,Documentaries,"Powered by activists and leaders, this documentary follows the rise of the Black Lives Matter movement following the 2014 killing of Michael Brown."
