type,title,release_year,duration,listed_in,description
TV Show,Something in the Rain,2018,1 Season,Romantic TV Shows,"Reunited with her best friend’s younger brother, who’s back from a stint abroad, a recently dumped career woman begins to see him in a new light."
TV Show,Tiempos de guerra,2017,1 Season,Romantic TV Shows,"In 1921, nurse trainees from Madrid's upper class open a hospital in Melilla for Rif War soldiers, finding friendship and romance while saving lives."
TV Show,"Hello, My Twenties!",2017,2 Seasons,Romantic TV Shows,"With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque."
TV Show,Haters Back Off,2017,2 Seasons,Romantic TV Shows,"Determined to make it big, the confident but clueless Miranda Sings embarks on an unlikely quest for fame in this offbeat comedy."
TV Show,Dark Matter,2017,3 Seasons,TV Sci-Fi & Fantasy,"After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination."
TV Show,28 Moons,2016,1 Season,Romantic TV Shows,"When her fiancé acts strangely upon receiving a mysterious invitation, a florist sets out to find out the truth behind the tiny scrap of paper."
TV Show,Magic Phone,2016,1 Season,Romantic TV Shows,"When an ordinary guy crosses paths 15 years later with his childhood sweetheart, now an actress, a magic cellphone allows him to be her protector."
TV Show,My Only Love Song,2017,1 Season,Romantic TV Shows,"When things don't go her way during a shooting for her new show, a top actress runs away in an old van that guides her on a time-traveling journey."
TV Show,Jumping Girl,2015,1 Season,Romantic TV Shows,"Sang-ah would do anything to shield pop star Ah-shin from rabid fans. But after an act of protection gone wrong, it looks like she's the crazy one."
TV Show,What in the World Happened?,2015,1 Season,Romantic TV Shows,A happy secret romance between a 40-year-old woman and a 25-year-old man is complicated after a greeting card grants her wish to be young again.
TV Show,One More Time,2016,1 Season,Romantic TV Shows,This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.
TV Show,Love for Ten: Generation of Youth,2013,1 Season,Romantic TV Shows,"A nerdy engineering student falls for a pretty, outgoing girl at his college. To get closer to her, he joins the theater group she belongs to."
TV Show,Spark,2016,1 Season,Romantic TV Shows,A young woman's life gets a jump-start after she and a musical genius are both struck by the same falling star. But will the side effects derail love?
TV Show,My Runway,2016,1 Season,Romantic TV Shows,An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch.
TV Show,Color of Woman,2012,1 Season,Romantic TV Shows,"Two women at a cosmetics company compete for love and success. One uses her brain and diligence, while the other works her beauty and charm."
TV Show,Goodbye My Wife,2012,1 Season,Romantic TV Shows,A couple’s five-year marriage is put on the line when each of their first loves comes back hoping for another shot at romance.
TV Show,K-POP Extreme Survival,2012,1 Season,Romantic TV Shows,Seung Yeon decides to chase her dream of becoming a K-pop star and audition for a popular group. There's only one catch: It's a boy band.
TV Show,Miss Panda & Mr. Hedgehog,2012,1 Season,Romantic TV Shows,"When a gifted patissier with a gloomy past meets a bright and easygoing café owner, he begins to shed his thorns and learns to love again."
TV Show,Hemlock Grove,2015,3 Seasons,TV Horror,"Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight."
TV Show,12 Years Promise,2014,1 Season,Romantic TV Shows,"A pregnant teen is forced by her family to leave her boyfriend and assume a new identity in America, but 12 years later, the couple reunites in Korea."
TV Show,Anjaan: Rural Myths,2018,1 Season,TV Horror,"Spine-chilling stories of malevolent spirits unfold in villages, jungles and haunted buildings across India."
TV Show,Anjaan: Special Crimes Unit,2018,1 Season,TV Horror,"The cases are supernatural; the police officers human. Together, cops Aditi and Vikrant must solve mysteries from the realm of the paranormal."
TV Show,Beating Again,2015,1 Season,Romantic TV Shows,"After enduring both business and family upheavals, a ruthless investment director has a heart transplant and finds a new way to look at life and love."
TV Show,Cain and Abel,2009,1 Season,Romantic TV Shows,Gifted doctor Cho-in leads a charmed life while his older brother Seon-woo seethes with jealousy in this series inspired by Biblical characters.
TV Show,Can We Get Married?,2012,1 Season,Romantic TV Shows,"On the cusp of marriage or divorce, four couples consider the meaning of love, sharing a life, meddling families and the weight of their commitment."
TV Show,Darr Sabko Lagta Hai,2015,1 Season,TV Horror,"In this chilling horror anthology series, actress and model Bipasha Basu meets people who have had disconcerting paranormal experiences."
TV Show,El Barco,2013,3 Seasons,Romantic TV Shows,Forty young crew members traveling aboard a training vessel are in for the adventure of a lifetime – especially when a storm leaves them lost at sea.
TV Show,El Clon,2010,1 Season,Romantic TV Shows,"Religion thwarted Lucas and Jade's young love. They reunite decades later, but Jade's heart is torn between the man she knew and his younger clone."
TV Show,Fear Files... Har Mod Pe Darr,2015,1 Season,TV Horror,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series."
TV Show,Grand Hotel,2013,3 Seasons,Romantic TV Shows,"To learn the truth about his sister's mysterious disappearance, a young man infiltrates a hotel in the guise of a footman and begins an investigation."
TV Show,Hannibal,2015,3 Seasons,TV Horror,This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.
TV Show,Haven,2015,5 Seasons,TV Horror,"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past."
TV Show,Helix,2015,1 Season,TV Horror,"While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet."
TV Show,Love Rain,2012,1 Season,Romantic TV Shows,"A story of two couples' journey of new love, loss and unexpected reunion spans decades, from the 1970s through present day."
TV Show,Momo Salon,2014,1 Season,Romantic TV Shows,"An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors, but she seizes the chance to promote her business."
TV Show,North & South,2004,1 Season,Romantic TV Shows,"When her father moves his family to an industrial mill town, the parson's daughter, Margaret Hale, struggles to adapt to her harsh new surroundings."
TV Show,Operation Proposal,2012,1 Season,Romantic TV Shows,"On Yi-seul's wedding day, her friend Baek-ho wishes he could turn back time to tell her he loves her. Soon he gets a chance to change everything."
TV Show,Pasión de Gavilanes,2003,1 Season,Romantic TV Shows,"Three brothers seek to avenge the tragic death of a loved one, but become emotionally entangled with the daughters of those they hold responsible."
TV Show,Qué pena tu serie,2015,1 Season,Romantic TV Shows,"Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back – or maybe try finding a new perfect love."
TV Show,Rebelde,2004,1 Season,Romantic TV Shows,"Six students at an exclusive prep school, some on scholarship, discover that music can close the class divide."
TV Show,Roonpi Secret Love,2016,3 Seasons,Romantic TV Shows,High school senior Belle pursues a shy junior boy. Dog-phobic Emma meets a handsome veterinary student. Baking blogger Mielle falls for her critic.
TV Show,Rubi,2004,1 Season,Romantic TV Shows,"Ruby, jealous of her wealthy best friend Maribel, cooks up a scheme to marry a millionaire. Hector, Maribel's boyfriend, is her target."
TV Show,Secret Affair,2014,1 Season,Romantic TV Shows,"A married middle-aged woman is swept off her feet, both romantically and artistically, by a gifted young pianist."
TV Show,Star-Crossed,2014,1 Season,Romantic TV Shows,The passionate love between an alien boy and a human girl grows more and more dangerous as they face the wrath of their families and communities.
TV Show,Teresa,2010,1 Season,Romantic TV Shows,"We all want so much more than we have, but how far are we willing to go to get it?"
TV Show,The Twilight Zone (Original Series),1963,4 Seasons,TV Sci-Fi & Fantasy,"Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary."
TV Show,ThirTEEN Terrors,2014,1 Season,TV Horror,A group of teens searches for the dark truth behind their school's mysterious and brutal history.
TV Show,This Is My Love,2015,1 Season,Romantic TV Shows,"A renowned actor who is still pining over the loss of his first real love writes an autobiography about his memories of her, hoping to reconnect."
