type,title,release_year,duration,listed_in,description
TV Show,Earth's Natural Wonders: Life at the Extremes,2018,1 Season,British TV Shows,"From the Arctic to the Outback, humans battle the elements and use their ingenuity to survive in the most extreme environments in the world."
TV Show,Father Brown,2017,6 Seasons,British TV Shows,"A modest, compassionate priest doubles as an effective crime solver in this series based on the short stories by G.K. Chesterton."
TV Show,Fear Files... Har Mod Pe Darr,2015,1 Season,TV Horror,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series."
TV Show,Forces of Nature,2016,1 Season,British TV Shows,"This dynamic series spans the globe to explain the complex natural forces that govern the planet, from shape and color to motion and the elements."
TV Show,Hannibal,2015,3 Seasons,TV Horror,This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.
TV Show,Haven,2015,5 Seasons,TV Horror,"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past."
TV Show,Helix,2015,1 Season,TV Horror,"While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet."
TV Show,India: Nature's Wonderland,2015,1 Season,British TV Shows,Wildlife biologist Liz Bonnin explores the natural wonders of India in this series that reveals the species and cultures unique to this ancient land.
TV Show,Jonathan Strange & Mr Norrell,2015,1 Season,British TV Shows,"In 1806, ambitious magician Norrell leads a revival of practical magic in England and ignites a fierce rivalry with bold young conjurer Strange."
TV Show,Kingdoms of the Sky,2018,1 Season,British TV Shows,Meet the astonishing animals and adventurous people living on some of the most spectacular – and formidable – mountain ranges in the world.
TV Show,Life on Location,2009,1 Season,British TV Shows,"Members of the BBC's ""Life"" production crew go behind the scenes to explain just what it took to capture key sequences of the program."
TV Show,Life Story,2014,1 Season,British TV Shows,This documentary series follows wild creatures in their native habitats as they navigate the perilous journey from birth to adulthood and beyond.
TV Show,Monkey Planet,2014,1 Season,British TV Shows,"Join zoologist Dr. George McGavin for a fascinating, up-close look at the habits and behaviors of primates, our closest animal relatives."
TV Show,Nature's Great Events (2009),2009,1 Season,British TV Shows,"This series looks at how seasonal changes cause shifting weather patterns and ocean currents, creating the conditions for spectacular wildlife events."
TV Show,Nature's Great Events: Diaries,2009,1 Season,British TV Shows,Look behind the scenes of this wildlife documentary series that examines how animals around the world adapt to chaotic natural phenomena.
TV Show,Nature's Great Race,2016,1 Season,British TV Shows,"Epic footage captures three of the world's most significant land migrations, following elephants, caribou and zebras on their treacherous journeys."
TV Show,Nature's Weirdest Events,2015,3 Seasons,British TV Shows,"Host Chris Packham examines bizarre natural phenomena from around the globe, from strange creatures to geographical oddities."
TV Show,Planet Earth II,2016,1 Season,British TV Shows,"In this sequel to the Emmy-winning ""Planet Earth"" series, viewers are treated to rich and intimate views of the natural diversity of our planet."
TV Show,Ripper Street,2017,5 Seasons,British TV Shows,"It's been six months since the last Jack the Ripper killing, and East London is hopeful that his reign of terror might have run its course."
TV Show,SuperNature: Wild Flyers,2016,1 Season,British TV Shows,This series examines the aerodynamics of flight and the evolutionary processes that have enabled certain species to survive by taking to the skies.
TV Show,The Bible's Buried Secrets,2011,1 Season,British TV Shows,"Host Francesca Stavrakopoulou travels across the Middle East, offering extraordinary insights into the stories of the Old Testament."
TV Show,The Fear,2012,1 Season,British TV Shows,"Richie Beckett is an aging Brighton crime boss who's struggling with the onset of dementia, just as a rival gang is trying to take over his territory."
TV Show,The Five,2016,1 Season,British TV Shows,"Twenty years after 5-year-old Jesse disappears near his home, his DNA turns up at the scene of a woman's murder, baffling his family and the police."
TV Show,The Hunt,2015,1 Season,British TV Shows,"Witness some of the most riveting showdowns in the animal kingdom as cameras capture leopards, polar bears and other predators targeting their prey."
TV Show,The Making of Frozen Planet,2012,1 Season,British TV Shows,Documentary crew members brave Earth's most frigid regions to capture the majesty and mystery found in the chillier side of the animal kingdom.
TV Show,The Twilight Zone (Original Series),1963,4 Seasons,TV Sci-Fi & Fantasy,"Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary."
TV Show,ThirTEEN Terrors,2014,1 Season,TV Horror,A group of teens searches for the dark truth behind their school's mysterious and brutal history.
TV Show,Toast of London,2015,3 Seasons,British TV Shows,"After a divorce and fatal career move, a classically trained British stage actor navigates single life with his odd roommate and takes on horrid jobs."
TV Show,Top 10 Secrets and Mysteries,2018,1 Season,British TV Shows,"This series investigates mysteries that persistently elude scientific explanation, such as mythical creatures, UFOs, sacred sites and more."
TV Show,Weird Wonders of the World,2016,2 Seasons,British TV Shows,"From animal oddities and bizarre science to medical marvels, scientists and experts examine some of the world's strangest mysteries and phenomena."
TV Show,Wild Alaska,2015,1 Season,British TV Shows,"The natural bounty of Alaska sustains its diverse species through extreme weather conditions in three seasons, each with its rewards and challenges."
TV Show,Wild Arabia,2013,1 Season,British TV Shows,The widely varied geology and dramatic landscapes in the continental crossroads of Arabia harbors a rich history and an abundance of wildlife.
