type,title,release_year,duration,listed_in,description
TV Show,Man with a Plan,2020,4 Seasons,TV Comedies,"When his wife Andi returns to work, contractor Adam Burns becomes a stay-at-home dad and discovers that parenting is a tougher job than he realized."
TV Show,The Good Place,2020,4 Seasons,TV Comedies,"Due to an error, self-absorbed Eleanor Shellstrop arrives at the Good Place after her death. Determined to stay, she tries to become a better person."
TV Show,Sneakerheads,2020,1 Season,TV Comedies,Family man Devin falls back into his sneaker obsession after his pal Bobby talks him into a wheeling-dealing scheme to score a mythical pair of kicks.
TV Show,The Last Word,2020,1 Season,TV Comedies,"Suddenly a widow, a woman rekindles her thirst for life by becoming a eulogist while navigating the existential landscape of death, grief and love."
TV Show,Family Business,2020,2 Seasons,TV Comedies,"After learning France is about to legalize pot, a down-on-his-luck entrepreneur and his family race to turn their butcher shop into a marijuana café."
TV Show,Girlfriends,2007,8 Seasons,TV Comedies,"Four close friends in Los Angeles challenge and support each other through life's triumphs and disasters. Sophisticated, relatable and always funny."
TV Show,The Duchess,2020,1 Season,TV Comedies,"Katherine's a single mom juggling her career, her tween daughter, her relationship with her boyfriend — and pondering getting pregnant with her ex."
TV Show,Felipe Esparza: Bad Decisions,2020,1 Season,TV Comedies,"Two live performances, one in English and one in Spanish. No matter the language, Felipe Esparza is muy muy."
TV Show,H,2002,4 Seasons,TV Comedies,"At a dysfunctional hospital in Paris, three bumbling, eccentric medical employees embark on zany misadventures with surgical imprecision."
TV Show,Masaba Masaba,2020,1 Season,TV Comedies,"Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film."
TV Show,Ojos in d' House,2013,1 Season,TV Comedies,"After a newly rich family moves into an upper-class neighborhood, they try to keep their matriarch's obsessive pursuit of social acceptance in check."
TV Show,Hoops,2020,1 Season,TV Comedies,A foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around. Good luck with that.
TV Show,Goedam,2020,1 Season,TV Horror,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends."
TV Show,Rita,2020,5 Seasons,TV Comedies,"Independent, outspoken and adored by her students, schoolteacher Rita fares less well with adults in this comedy-drama from Denmark."
TV Show,Unlucky Ploy,2020,1 Season,TV Comedies,"In this remake of the Korean series, a man becomes mired in the lives of two women who happen to share the same name."
TV Show,Shameless (U.S.),2019,10 Seasons,TV Comedies,This dramedy based on a British series centers on siblings in a dysfunctional Chicago family who struggle while coping with their alcoholic father.
TV Show,Norsemen,2020,3 Seasons,TV Comedies,"The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life."
TV Show,Hook,2020,1 Season,TV Comedies,"Despite their fathers' rivalry, two university students form a friendship at a boxing gym as they tackle family drama, romance and personal crises."
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,The Politician,2020,2 Seasons,TV Comedies,Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.
TV Show,F is for Family,2020,4 Seasons,TV Comedies,"Follow the Murphy family back to the 1970s, when kids roamed wild, beer flowed freely and nothing came between a man and his TV."
TV Show,Frank Elstner: Just One Last Question,2020,1 Season,TV Comedies,"In his farewell show, legendary German host Frank Elstner digs deep and savors his discussions with stars such as Daniel Brühl and Lena Meyer-Landrut."
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,Space Force,2020,1 Season,TV Comedies,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.
TV Show,"Can't Cope, Won't Cope",2018,2 Seasons,TV Comedies,"In Dublin, friends Aisling and Danielle must come to terms with adulthood when their millennial hijinks and hangovers begin to wear off."
TV Show,Trailer Park Boys: The Animated Series,2020,2 Seasons,TV Comedies,"Nova Scotia’s favorite miscreants have always been super sketchy. Now, carrying on from the Season 12 finale, the boys have become complete cartoons."
TV Show,Mystic Pop-up Bar,2020,1 Season,TV Comedies,A young man with a unique ability begins working for a centuries-old bar owner who resolves her customers' emotional troubles by entering their dreams.
TV Show,Patton Oswalt: I Love Everything,2020,1 Season,TV Comedies,Turning 50. Finding love again. Buying a house. Experiencing existential dread at Denny's. Life comes at Patton Oswalt fast in this stand-up special.
TV Show,Patriot Act with Hasan Minhaj,2020,6 Seasons,TV Comedies,"Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series."
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,Dead to Me,2020,2 Seasons,TV Comedies,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.
TV Show,Scissor Seven,2020,2 Seasons,TV Comedies,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions."
TV Show,Almost Happy,2020,1 Season,TV Comedies,"Sebastián is a radio show host of modest fame, trying to find a way in the world as he deals with his ex-wife (whom he still loves) and two kids."
TV Show,After Life,2020,2 Seasons,TV Comedies,"Struggling to come to terms with his wife's death, a writer for a newspaper adopts a gruff new persona in an effort to push away those trying to help."
TV Show,The House of Flowers,2020,3 Seasons,TV Comedies,"In this dark comedy, a wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets."
TV Show,Middleditch & Schwartz,2020,1 Season,TV Comedies,Comedy duo Thomas Middleditch and Ben Schwartz turn small ideas into epically funny stories in this series of completely improvised comedy specials.
TV Show,The Midnight Gospel,2020,1 Season,TV Comedies,"Traversing trippy worlds inside his universe simulator, a space caster explores existential questions about life, death and everything in between."
TV Show,#blackAF,2020,1 Season,TV Comedies,"Kenya Barris and his family navigate relationships, race and culture while grappling with their newfound success in this comedy series."
TV Show,Fary : Hexagone,2020,2 Seasons,TV Comedies,"French comedy phenom Fary puts a playful spin on questions of identity, culture and more in the first half of an epic two-part stand-up special."
TV Show,Brews Brothers,2020,1 Season,TV Comedies,"Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos."
TV Show,Community,2015,6 Seasons,TV Comedies,"When his degree is found bogus, lawyer Jeff Winger is sent back to college, where he meets students and teachers with credentials as dubious as his."
TV Show,Man Like Mobeen,2020,3 Seasons,TV Comedies,"Mobeen is trying to be a good friend, follow the faith and raise his teenage sister. Yet his past – and everyday life – complicates matters."
TV Show,The Iliza Shlesinger Sketch Show,2020,1 Season,TV Comedies,"From the mind of comedian Iliza Shlesinger comes a fun, irreverent mix of kooky characters, sly social commentary and pop culture gags."
TV Show,The Windsors,2020,3 Seasons,TV Comedies,The all-too-public trials and tribulations of England's royal family are reimagined as an over-the-top comedic soap opera.
TV Show,Well-Intended Love,2020,2 Seasons,TV Comedies,"To secure a bone marrow donation, an actress diagnosed with leukemia makes a marriage pact with a young CEO – but love and secrets get in the way."
TV Show,Ladies Up,2019,1 Season,TV Comedies,"Rising India-based comics Prashasti Singh, Kaneez Surka, Supriya Joshi and Niveditha Prakasam bring no-holds-barred humor to this stand-up series."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,On My Block,2020,3 Seasons,TV Comedies,"In a rough inner-city Los Angeles neighborhood, four smart, funny and streetwise teens find their lifelong friendship tested as they begin high school."
TV Show,Always a Witch,2019,2 Seasons,TV Comedies,"A young 17th-century witch time travels to the future to save the man she loves, but first must adjust to present-day Cartagena and defeat a dark rival."
TV Show,I Am Not Okay With This,2020,1 Season,TV Comedies,"Angsty Syd navigates high school awkwardness, family drama and an unrequited crush on her best friend while trying to rein in her budding superpowers."
TV Show,Gentefied,2020,1 Season,TV Comedies,The Morales cousins scramble to save their grandfather's taco shop — and pursue their own dreams — as gentrification shakes up their LA neighborhood.
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,Taj Mahal 1989,2020,1 Season,TV Comedies,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships."
TV Show,Find Yourself,2020,1 Season,TV Comedies,"A determined entrepreneur navigates a love triangle between a young charmer and an older executive, leading her down an unconventional path to love."
TV Show,The Ranch,2020,8 Seasons,TV Comedies,"Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat, and figuring out how he fits into the family."
TV Show,AJ and the Queen,2020,1 Season,TV Comedies,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway."
TV Show,The Degenerates,2019,2 Seasons,TV Comedies,Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.
TV Show,Private Practice,2012,6 Seasons,TV Comedies,"At Oceanside Wellness Center, Dr. Addison Montgomery deals with competing personalities in the new world of holistic medicine."
TV Show,Astronomy Club: The Sketch Show,2019,1 Season,TV Comedies,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor."
