type,title,release_year,duration,listed_in,description
TV Show,Flavorful Origins,2020,3 Seasons,Docuseries,"Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation."
TV Show,American Horror Story,2019,9 Seasons,TV Horror,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil."
TV Show,Leah Remini: Scientology and the Aftermath,2018,3 Seasons,Docuseries,Former Scientology members share detailed accounts of alleged abuse and harassment by the Church in this docuseries from actress Leah Remini.
TV Show,Afronta! Facing It!,2017,1 Season,Docuseries,"This docuseries spotlights Afro-Brazilian thinkers sharing their individual journeys and discussing representation, entrepreneurship and community."
TV Show,Move,2020,1 Season,Docuseries,Discover the brilliant dancers and choreographers who are shaping the art of movement around the world in this documentary series.
TV Show,Deaf U,2020,1 Season,Docuseries,"In this reality series, a tight-knit group of Deaf and hard of hearing students share their stories and explore life at Gallaudet University."
TV Show,Bad Boy Billionaires: India,2020,1 Season,Docuseries,"This investigative docuseries explores the greed, fraud and corruption that built up — and ultimately brought down — India’s most infamous tycoons."
TV Show,Journey of an African Colony,2018,1 Season,Docuseries,This docuseries delves into the untold stories and unsung heroes that paved Nigeria's road to independence. Based on the books by host Olasupo Shasore.
TV Show,"Whose Vote Counts, Explained",2020,1 Season,Docuseries,"The right to vote is at the foundation of America's democracy. But not every vote is created equal. How does the system work, and can it be fixed?"
TV Show,The Chef Show,2020,4 Seasons,Docuseries,"Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends."
TV Show,The Playbook,2020,1 Season,Docuseries,Coaches with championship résumés share their personal rules for success in sports and life in this reflective and inspiring documentary series.
TV Show,Challenger,2020,1 Season,Docuseries,"Engineers, officials and the crew members' families provide their perspective on the 1986 Space Shuttle Challenger disaster and its aftermath."
TV Show,The Witcher: A Look Inside the Episodes,2020,1 Season,Docuseries,"With series creator Lauren S. Hissrich as your guide, take an in-depth journey into the stories and themes powering the first season of ""The Witcher."""
TV Show,Goedam,2020,1 Season,TV Horror,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends."
TV Show,High Score,2020,1 Season,Docuseries,"This docuseries traces the history of classic video games, featuring insights from the innovators who brought these worlds and characters to life."
TV Show,Tiny Creatures,2020,1 Season,Docuseries,Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.
TV Show,Mystery Lab,2020,1 Season,Docuseries,"Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies."
TV Show,Immigration Nation,2020,1 Season,Docuseries,"With unprecedented access to ICE operations, as well as moving portraits of immigrants, this docuseries takes a deep look at US immigration today."
TV Show,Last Chance U,2020,5 Seasons,Docuseries,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class."
