type,title,release_year,duration,listed_in,description
TV Show,TIGER & BUNNY,2011,1 Season,Anime Series,"In an alternate New York City protected by a band of superheroes called NEXT, veteran Wild Tiger is forced to team up with rookie Barnaby Brooks Jr."
TV Show,Thus Spoke Kishibe Rohan,2021,1 Season,Anime Series,"A popular manga creator becomes enmeshed in paranormal events while conducting research: Stand User Kishibe Rohan visits Italy, goes bankrupt and more."
TV Show,Demon Slayer: Kimetsu no Yaiba,2019,1 Season,Anime Series,"After a demon attack leaves his family slain and his sister cursed, Tanjiro embarks upon a perilous journey to find a cure and avenge those he's lost."
TV Show,The Idhun Chronicles,2021,2 Seasons,Anime Series,"A boy suddenly orphaned fights his parents' killer to save a planet, and discovers a new world of danger — and wonder."
TV Show,Chilling Adventures of Sabrina,2020,4 Seasons,TV Horror,"Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night."
TV Show,Transformers: War for Cybertron: Earthrise,2020,1 Season,Anime Series,"While Megatron takes drastic measures to save the Decepticons, the Autobots fight to save all of Cybertron from both on the planet and aboard the Ark."
TV Show,Marvel Anime: Wolverine,2011,1 Season,Anime Series,"Logan, aka mutant X-Man Wolverine, is on a quest to reclaim the love of his life – whose crime lord father is planning an arranged marriage for her."
TV Show,Marvel Anime: X-Men,2011,1 Season,Anime Series,"A year after their dissolution, the X-Men are re-assembled by Professor Charles Xavier to investigate the kidnapping of young mutants in Japan."
TV Show,The Guest,2018,1 Season,TV Horror,"Bound together by a tragic past, a psychic, a priest and a detective join forces to take down a powerful spirit that's driven by bloodthirst."
TV Show,Great Pretender,2020,2 Seasons,Anime Series,"Supposedly Japan's greatest swindler, Makoto Edamura gets more than he bargained for when he tries to con Laurent Thierry, a real world-class crook."
TV Show,Beyblade Burst Rise,2019,1 Season,Anime Series,"After training with legendary Valt Aoi, Dante and his trusty Ace Dragon lead the next generation of Bladers to battle in Japan — Beyblade's birthplace."
TV Show,American Horror Story,2019,9 Seasons,TV Horror,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil."
TV Show,Bakugan: Armored Alliance,2020,1 Season,Anime Series,"Dan Kouzo and his crew of heroic brawlers battle both challengers and powerful, evil forces as they work to protect humans and the Bakugan."
TV Show,Bakugan: Battle Planet,2018,1 Season,Anime Series,Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.
TV Show,Blood of Zeus,2020,1 Season,Anime Series,"A commoner living in ancient Greece, Heron discovers his true heritage as a son of Zeus, and his purpose: to save the world from a demonic army."
TV Show,Food Wars!: Shokugeki no Soma,2016,2 Seasons,Anime Series,"Young chef Soma enters the prestigious Totsuki Culinary Academy, where he must emerge victorious in over-the-top cooking battles or face expulsion."
TV Show,Sword Art Online,2018,3 Seasons,Anime Series,A video game whiz helps create a new technology that enables players to guide their online avatars with their own bodies – but a dark twist emerges.
TV Show,Black Butler,2010,3 Seasons,Anime Series,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian."
TV Show,Dragon's Dogma,2020,1 Season,Anime Series,"Resurrected as an Arisen, Ethan sets out to vanquish the Dragon that took his heart. But with every demon he battles, his humanity slips further away."
TV Show,Blue Exorcist,2017,2 Seasons,Anime Series,"Determined to throw off the curse of being Satan's illegitimate son, Rin enters the True Cross Academy to become an exorcist, just like his mentor."
TV Show,Erased,2016,1 Season,Anime Series,"Satoru Fujinuma can travel back in time to save others' lives. When he wakes up 18 years in the past, he has a chance to save his murdered classmates."
TV Show,The Promised Neverland,2019,1 Season,Anime Series,"When three gifted kids learn that their isolated orphanage isn’t the haven they thought, they vow to lead the other children in a risky escape plan."
TV Show,Aggretsuko,2020,3 Seasons,Anime Series,"Frustrated with her thankless office job, Retsuko the Red Panda copes with her daily struggles by belting out death metal karaoke after work."
TV Show,Goedam,2020,1 Season,TV Horror,"When night falls on the city, shadows and spirits come alive in this horror anthology series centered on urban legends."
TV Show,Zoids Wild,2018,1 Season,Anime Series,A quest for freedom and legendary treasure begins when a cheerful young adventurer follows his father's footsteps to become the greatest Zoids hunter.
TV Show,Nagi-Asu: A Lull in the Sea,2014,1 Season,Anime Series,"In a world where humans are divided between the land and the sea, four childhood friends from the ocean must attend middle school on the surface."
TV Show,Toradora!,2008,1 Season,Anime Series,"Menacing in appearance but gentle at heart, Ryūji forms an unlikely friendship with Taiga, a tiny girl with a sharp tongue and a tough attitude."
TV Show,Transformers: War For Cybertron Trilogy,2020,1 Season,Anime Series,"As the Autobots and Decepticons ravage their planet in a brutal civil war, two iconic leaders emerge in the Transformers universe's origin story."
TV Show,Japan Sinks: 2020,2020,1 Season,Anime Series,"After catastrophic earthquakes devastate Japan, one family's resolve is tested on a journey of survival through the sinking archipelago."
TV Show,JU-ON: Origins,2020,1 Season,TV Horror,A paranormal researcher searches obsessively for a cursed home where something terrible happened to a mother and her child long ago.
TV Show,BNA,2020,1 Season,Anime Series,"Morphed into a raccoon beastman, Michiru seeks refuge, and answers, with the aid of wolf beastman Shirou inside the special zone of Anima-City."
TV Show,ONE PIECE,2002,4 Seasons,Anime Series,Monkey D. Luffy sails with his crew of Straw Hat Pirates through the Grand Line to find the treasure One Piece and become the new king of the pirates.
TV Show,Reality Z,2020,1 Season,TV Horror,"With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
TV Show,BAKI,2020,3 Seasons,Anime Series,"While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on."
TV Show,Cardcaptor Sakura,1999,2 Seasons,Anime Series,"After a young girl breaks the seal of a magical book, releasing the spirits of the cards inside, she must become a ""Cardcaptor"" and retrieve them."
TV Show,Megalobox,2018,1 Season,Anime Series,"Created for the 50th anniversary of manga ""Ashita No Joe,"" mechanized human fighters known as Megalo Boxers battle each other for boxing supremacy."
TV Show,Dorohedoro,2020,1 Season,Anime Series,"Amnesiac Caiman seeks to undo his lizard head curse by killing the sorcerer responsible, with his friend Nikaido's help. In the Hole, that's a threat."
TV Show,Parasyte: The Maxim,2014,1 Season,Anime Series,"A teenager battles an onslaught of parasites from space with help from Migi, a docile parasitic creature that's taken over his right hand."
TV Show,Strangers from Hell,2019,1 Season,TV Horror,Unpleasant events disturb the life of an aspiring crime fiction writer when he becomes a resident of an apartment building teeming with shady neighbors.
TV Show,Monthly Girls' Nozaki Kun,2014,1 Season,Anime Series,Art imitates life when Chiyo discovers her crush is a famous artist who wants to use their budding relationship as inspiration for his romantic manga.
TV Show,DRIFTING DRAGONS,2020,1 Season,Anime Series,"Dragons are on the menu as the crew of the airship Quin Zaza sets out on a hunt. If they fail, empty stomachs will be the least of their worries."
TV Show,Ghost in the Shell: SAC_2045,2020,1 Season,Anime Series,"After a global financial crisis, the world is engulfed in an AI-driven ""sustainable war."" It's up to Section 9 to counter new forms of cyber threats."
TV Show,Bleach,2006,5 Seasons,Anime Series,"After teenager Ichigo Kurosaki acquires superpowers from wounded soul reaper Rukia Kuchiki, the two of them join forces to round up lost souls."
TV Show,Hi Score Girl,2019,2 Seasons,Anime Series,"A chronic gamer abysmally inept in academics and sports finally meets his match at his usual shady arcade – and it’s his rich classmate, Akira."
TV Show,Pokémon the Series,2019,3 Seasons,Anime Series,"Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull."
TV Show,Saint Seiya,1986,6 Seasons,Anime Series,A band of young warriors in magical armor vow to defend the reincarnation of Greek goddess Athena against evil forces and to return her to the throne.
TV Show,7SEEDS,2020,2 Seasons,Anime Series,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth."
TV Show,Dino Girl Gauko,2020,2 Seasons,Anime Series,"When she gets angry, middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends, aliens and more, her life is full of wacky incidents."
TV Show,Bloodride,2020,1 Season,TV Horror,"The doomed passengers aboard a spectral bus head toward a gruesome, unknown destination in this deliciously macabre horror anthology series."
TV Show,Akame ga Kill!,2014,1 Season,Anime Series,"Tatsumi sets out on a journey to help his poor village. When he's rescued by a band of assassins, he joins their fight against the corrupt government."
TV Show,Spectros,2020,1 Season,TV Horror,A group of teens get caught up in a supernatural clash as vengeful spirits from centuries past rise up in the Liberdade district of São Paulo.
TV Show,Cagaster of an Insect Cage,2020,1 Season,Anime Series,"Thirty years after a disease that turns the infected into carnivorous insects emerged, a young exterminator and a teenage girl search for her mother."
TV Show,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2015,1 Season,Anime Series,"Lovable goof Bell Cranel wants an adventure, and when he meets the diminutive goddess Hestia, he gets much more than he bargained for."
TV Show,No Game No Life,2014,1 Season,Anime Series,Legendary gamer siblings Sora and Shiro are transported to a world where life is a series of games and humanity is in grave danger of extinction.
TV Show,Pop Team Epic,2018,1 Season,Anime Series,This animated adaptation of the quirky four-panel comic brings the random exploits of Popuko and Pipimi to life.
TV Show,​SAINT SEIYA: Knights of the Zodiac,2020,2 Seasons,Anime Series,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all."
TV Show,Soul Eater,2008,1 Season,Anime Series,"Maka and the other students at the Death Weapon Meister Academy must kill 99 evil humans and one witch, absorbing their spirits when they die."
TV Show,Cells at Work!,2018,1 Season,Anime Series,"One newcomer red blood cell just wants to do her job. Between bacteria incursions and meeting a certain white blood cell, she's got a lot to learn!"
TV Show,The Disastrous Life of Saiki K.: Reawakened,2019,1 Season,Anime Series,"Kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. If he didn't have enough problems before, he's got even more now."
TV Show,CAROLE & TUESDAY,2019,2 Seasons,Anime Series,"Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it."
TV Show,Girls und Panzer,2012,1 Season,Anime Series,Miho Nishizumi tries to escape her family's tradition of tankery by enrolling at a new high school. Instead she gets back into the sport with friends.
TV Show,Teasing Master Takagi-san,2019,1 Season,Anime Series,"Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine."
TV Show,Nightflyers,2018,1 Season,TV Horror,"With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets."
TV Show,Levius,2019,1 Season,Anime Series,Young Levius rises through the ranks in the brutal world of metal boxing under his uncle's guidance. Forces outside the ring have their eye on him.
TV Show,K-On!,2010,2 Seasons,Anime Series,"When they're not gorging themselves on sugary snacks, four aspiring high school musicians crank out catchy tunes as members of the Light Music Club."
TV Show,CLANNAD,2008,2 Seasons,Anime Series,Maladjusted high school student Tomoya's life begins to change when he befriends his classmate Nagisa and several other eccentric girls.
TV Show,Haikyu!!,2015,2 Seasons,Anime Series,"Inspired by a championship match he sees on TV, junior high schooler Hinata joins a volleyball club and begins training, despite his short height."
TV Show,"Love, Chunibyo & Other Delusions!",2014,2 Seasons,Anime Series,"High schooler Yuta wants to leave his past as a delusional weirdo behind. But his classmate Rikka has her own delusions, and she's interested in his."
TV Show,Maid-Sama!,2010,1 Season,Anime Series,"To keep the boys in line, student council president Misaki runs the school with an iron fist – while secretly working as a waitress at a maid café."
TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,2016,2 Seasons,Anime Series,"On a terraformed post-disaster Mars, a group of child security agents rebel against the adults who betrayed them and the oppressive Earth government."
TV Show,KENGAN ASHURA,2019,2 Seasons,Anime Series,"Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight – and win."
TV Show,Beyblade Burst Turbo,2018,1 Season,Anime Series,"Yearning to earn the title of world blading champion, a novice competitor must harness his untamed potential through training and tournaments."
TV Show,Ultramarine Magmell,2019,1 Season,Anime Series,"Decades after the sudden birth of a new continent, a young rescuer-for-hire provides aid to adventurers exploring this dangerous, uncharted world."
TV Show,Seis Manos,2019,1 Season,Anime Series,"Orphans raised by a martial arts master are plunged into a mystery involving demonic powers, drug cartels, ancient rituals and blood sacrifice."
TV Show,Kabaneri of the Iron Fortress: The Battle of Unato,2019,1 Season,Anime Series,"Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde."
TV Show,Naruto,2006,9 Seasons,Anime Series,"Guided by the spirit demon within him, orphaned Naruto learns to harness his powers as a ninja in this anime adventure series."
TV Show,HERO MASK,2019,2 Seasons,Anime Series,"After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks."
TV Show,Cannon Busters,2019,1 Season,Anime Series,Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.
TV Show,Typewriter,2019,1 Season,TV Horror,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home’s buried past resurfaces in chilling ways."
TV Show,Angel Beats!,2010,1 Season,Anime Series,"In a high school that's a way station to the afterlife, a teenager gets caught up in the battle for the rights of those in this purgatorial world."
TV Show,Anohana: The Flower We Saw That Day,2011,1 Season,Anime Series,A teen haunted by the spirit of an old friend summons the other members of their childhood club to help fulfill the girl's final wish.
TV Show,God Eater,2015,1 Season,Anime Series,An enemy immune to conventional arms has caused the collapse of civilization and humanity's only hope lies in a new living weapon: the God Arc.
TV Show,GRANBLUE FANTASY the Animation,2017,1 Season,Anime Series,"In a world where islands float in the sky, Gran encounters a mysterious girl wanted by the Erste Empire for her ability to summon Primal Beasts."
TV Show,Stranger Things,2019,3 Seasons,TV Horror,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces and one strange little girl."
TV Show,Record of Grancrest War,2018,1 Season,Anime Series,"Lone mage Siluca wanders the land of Atlatan, disgusted by its greedy nobility. When she meets knight errant Theo, she sees a chance to create peace."
TV Show,Forest of Piano,2019,2 Seasons,Anime Series,Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music.
TV Show,Magi: The Labyrinth of Magic,2013,2 Seasons,Anime Series,A land of mysterious ruins and a magical treasure hunt await young Aladdin and his courageous friend Alibaba for the adventure of their lives.
TV Show,Neon Genesis Evangelion,1995,1 Season,Anime Series,"Fifteen years after the Second Impact, Shinji Ikari joins his father's group NERV as one of several teenage mecha pilots fighting the monstrous Angels."
TV Show,Fate/Zero,2012,2 Seasons,Anime Series,"After three unsettled battles for the mystical Holy Grail, an artifact that grants a miracle to those who hold it, a fourth war begins."
TV Show,Kill la Kill,2014,1 Season,Anime Series,"The ""woman with the scissor blade"" – Ryuko Matoi – searches for clues all around the world for the truth behind her father's death."
TV Show,Puella Magi Madoka Magica,2011,1 Season,Anime Series,"One day, Madoka Kaname has a very magical encounter, one that can change her destiny. This is the beginning of the new story of magical witch girls."
TV Show,March Comes in Like a Lion,2017,2 Seasons,Anime Series,"Orphaned young, a reclusive 17-year-old professional shogi player starts to come out of his shell when three sisters take him under their wing."
TV Show,Revisions,2018,1 Season,Anime Series,"When Shibuya time-warps to 2388, high schooler Daisuke and his friends are conscripted by AHRV agent Milo to fight the hostile cyborg race, revisions."
TV Show,Code Geass: Lelouch of the Rebellion,2008,2 Seasons,Anime Series,A high-schooler who's granted powers to make anyone instantly obedient dons a mask to lead Japan's rebellion against a long-invading Britannia.
TV Show,Ingress: The Animation,2018,1 Season,Anime Series,"After scientists discover a mysterious substance that can influence human minds, two factions wage an all-out battle to control its awesome power."
TV Show,Chambers,2019,1 Season,TV Horror,"Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death."
TV Show,Rilakkuma and Kaoru,2019,1 Season,Anime Series,"Her life might be a little mundane, but Kaoru gets to go home to Rilakkuma, her endearingly lazy roommate who happens to be a fuzzy toy bear."
TV Show,Ultraman,2019,1 Season,Anime Series,"Decades ago, a hero from the stars left this world in peace. Now, the son of Ultraman must rise to protect the Earth from a new alien threat."
TV Show,The Disastrous Life of Saiki K.,2018,3 Seasons,Anime Series,"High school sophomore Kusuo Saiki swore as a child that he would keep his psychic talents hidden, but his abilities still make his life difficult."
TV Show,The Kirlian Frequency,2017,1 Season,TV Horror,"In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina."
TV Show,Violet Evergarden,2018,1 Season,Anime Series,"The war is over, and Violet Evergarden needs a job. Scarred and emotionless, she takes a job as a letter writer to understand herself and her past."
TV Show,Sword Art Online Alternative: Gun Gale Online,2018,1 Season,Anime Series,College student Karen takes up Gun Gale Online and gets a reputation as the Pink Demon. Then her gaming buddy Pitohui asks her to join the Squad Jam.
TV Show,LAST HOPE,2018,2 Seasons,Anime Series,"After causing the near extinction of mankind seven years ago, genius scientist Leon Lau must now fight the ecological disaster he unwittingly created."
TV Show,Sirius the Jaeger,2018,1 Season,Anime Series,"In imperial Tokyo, a group calling themselves ""Jaegers"" secretly hunt the vampires seeking the Ark of Sirius. Among them is young werewolf, Yuliy."
TV Show,Fate/stay night: Unlimited Blade Works,2015,2 Seasons,Anime Series,High school students Rin and Shiro pair up as allies when they're chosen to compete in a secret tournament for possession of the Holy Grail.
